12/11/2019,"28,773.00"
12/12/2019,"28,359.00"
12/13/2019,"27,805.00"
12/14/2019,"32,291.00"
12/15/2019,"35,374.00"
12/16/2019,"32,547.00"
12/17/2019,"30,666.00"
12/18/2019,"30,203.00"
12/19/2019,"29,093.00"
12/20/2019,"28,159.00"
12/21/2019,"31,730.00"
12/22/2019,"35,956.00"
12/23/2019,"33,715.00"
12/24/2019,"31,081.00"
12/25/2019,"31,444.00"
12/26/2019,"29,864.00"
12/27/2019,"29,801.00"
12/28/2019,"34,913.00"
12/29/2019,"37,665.00"
12/30/2019,"32,643.00"
12/31/2019,"28,212.00"
